0.000000 985.818754 985.013983 984.182862 982.585768 980.927194 978.540393 976.060048 972.888525 969.594724 965.646383 961.550069 956.835103 951.949165 946.479324 940.818403 934.607295 928.188209 921.251858 914.093779 906.450505 898.574638 890.244546 881.673751 872.678532 863.437236 853.800301 843.914539 833.660911 823.158067 812.313849 801.222110 789.813979 778.161958 766.217252 754.034362 741.581894 728.899266 715.969954 702.820765 689.447405 675.866450 662.083199 648.106547 633.948827 619.613855 605.118549 590.464065 575.669585 560.735820 545.682094 530.510837 515.239507 499.874378 484.428877 468.915252 453.340459 437.725035 422.067003 406.397878 390.704535 375.032519 359.355441 343.736340 328.133365 312.631169 297.169940 281.861005 266.623472 251.602142 236.691225 222.079014 207.630795 193.593613 179.800330 166.579859 153.730540 141.698026 130.246855 119.987684 110.649970 103.048667 96.836712 92.973597 90.878842 91.423952 93.635157 98.155150 103.775914 111.053985 118.828634 127.691868 136.628689 146.270202 155.728765 165.648515 175.233228 185.122155 194.584120 204.244297 213.420340 222.718466 231.496176 240.337523 248.635758 256.949891 264.707888 272.440370 279.610736 286.717401 293.261225 299.704709 305.589259 311.337927 316.536109 321.563856 326.053946 330.339909 334.105021 337.632854 340.659942 343.416857 345.695895 347.672194 349.195885 350.384727 351.148064 351.544938 351.544938 351.148064 350.384727 349.195885 347.672194 345.695895 343.416857 340.659942 337.632854 334.105021 330.339909 326.053946 321.563856 316.536109 311.337927 305.589259 299.704709 293.261225 286.717401 279.610736 272.440370 264.707888 256.949891 248.635758 240.337523 231.496176 222.718466 213.420340 204.244297 194.584120 185.122155 175.233228 165.648515 155.728765 146.270202 136.628689 127.691868 118.828634 111.053985 103.775914 98.155150 93.635157 91.423952 90.878842 92.973597 96.836712 103.048667 110.649970 119.987684 130.246855 141.698026 153.730540 166.579859 179.800330 193.593613 207.630795 222.079014 236.691225 251.602142 266.623472 281.861005 297.169940 312.631169 328.133365 343.736340 359.355441 375.032519 390.704535 406.397878 422.067003 437.725035 453.340459 468.915252 484.428877 499.874378 515.239507 530.510837 545.682094 560.735820 575.669585 590.464065 605.118549 619.613855 633.948827 648.106547 662.083199 675.866450 689.447405 702.820765 715.969954 728.899266 741.581894 754.034362 766.217252 778.161958 789.813979 801.222110 812.313849 823.158067 833.660911 843.914539 853.800301 863.437236 872.678532 881.673751 890.244546 898.574638 906.450505 914.093779 921.251858 928.188209 934.607295 940.818403 946.479324 951.949165 956.835103 961.550069 965.646383 969.594724 972.888525 976.060048 978.540393 980.927194 982.585768 984.182862 985.013983 985.818754 0.000000 
985.819711 985.819711 985.014955 984.183845 982.586774 980.928218 978.541447 976.061129 972.889650 969.595892 965.647606 961.551345 956.836434 951.950547 946.480756 940.819882 934.608822 928.189784 921.253485 914.095458 906.452237 898.576423 890.246384 881.675643 872.680480 863.439239 853.802366 843.916665 833.663105 823.160327 812.316184 801.224517 789.816471 778.164532 766.219924 754.037130 741.584770 728.902249 715.973052 702.823973 689.450725 675.869877 662.086737 648.110190 633.952585 619.617727 605.122548 590.468191 575.673849 560.740218 545.686631 530.515506 515.244311 499.879311 484.433942 468.920448 453.345798 437.730519 422.072648 406.403693 390.710537 375.038721 359.361860 343.742992 328.140263 312.638324 297.177354 281.868686 266.631416 251.610363 236.699728 222.087829 207.639946 193.603150 179.810279 166.590277 153.741448 141.709473 130.258839 120.000224 110.662999 103.062105 96.850347 92.987180 90.892010 91.436401 93.646586 98.165449 103.784980 111.061914 118.835430 127.697700 136.633575 146.274313 155.732102 165.651235 175.235313 185.123744 194.585177 204.244945 213.420531 222.718309 231.495618 240.336667 248.634546 256.948418 264.706093 272.438341 279.608412 286.714863 293.258421 299.701718 305.586037 311.334554 316.532548 321.560181 326.050127 330.336010 334.101014 337.628793 340.655800 343.412675 345.691650 347.667917 349.191562 350.380381 351.143692 351.540558 351.540558 351.143692 350.380381 349.191562 347.667917 345.691650 343.412675 340.655800 337.628793 334.101014 330.336010 326.050127 321.560181 316.532548 311.334554 305.586037 299.701718 293.258421 286.714863 279.608412 272.438341 264.706093 256.948418 248.634546 240.336667 231.495618 222.718309 213.420531 204.244945 194.585177 185.123744 175.235313 165.651235 155.732102 146.274313 136.633575 127.697700 118.835430 111.061914 103.784980 98.165449 93.646586 91.436401 90.892010 92.987180 96.850347 103.062105 110.662999 120.000224 130.258839 141.709473 153.741448 166.590277 179.810279 193.603150 207.639946 222.087829 236.699728 251.610363 266.631416 281.868686 297.177354 312.638324 328.140263 343.742992 359.361860 375.038721 390.710537 406.403693 422.072648 437.730519 453.345798 468.920448 484.433942 499.879311 515.244311 530.515506 545.686631 560.740218 575.673849 590.468191 605.122548 619.617727 633.952585 648.110190 662.086737 675.869877 689.450725 702.823973 715.973052 728.902249 741.584770 754.037130 766.219924 778.164532 789.816471 801.224517 812.316184 823.160327 833.663105 843.916665 853.802366 863.439239 872.680480 881.675643 890.246384 898.576423 906.452237 914.095458 921.253485 928.189784 934.608822 940.819882 946.480756 951.950547 956.836434 961.551345 965.647606 969.595892 972.889650 976.061129 978.541447 980.928218 982.586774 984.183845 985.014955 985.819711 985.819711 
984.985648 984.985648 984.181495 983.350835 981.754700 980.097055 977.711530 975.232620 972.062774 968.770781 964.824378 960.730041 956.017115 951.133365 945.665841 940.007597 933.799403 927.383647 920.450860 913.296695 905.657447 897.785970 889.460251 880.894290 871.903769 862.667661 853.035608 843.155168 832.906401 822.408865 811.569474 800.483137 789.080030 777.433784 765.494561 753.318014 740.871515 728.195720 715.272649 702.130554 688.763505 675.189796 661.412932 647.443736 633.292570 618.965325 604.476742 589.830212 575.042542 560.116901 545.070021 529.907032 514.642539 499.285768 483.847008 468.341712 452.773434 437.166194 421.514382 405.853316 390.166017 374.502150 358.831227 343.220660 327.624195 312.131061 296.676685 281.377237 266.146715 251.135139 236.231349 221.629267 207.188602 193.162346 179.377557 166.169393 153.330339 141.312800 129.875815 119.637358 110.321903 102.751539 96.574283 92.754373 90.705513 91.299216 93.556790 98.118246 103.775505 111.082025 118.881205 127.761127 136.712837 146.362579 155.829535 165.752272 175.341572 185.230564 194.694986 204.353591 213.530817 222.826409 231.604485 240.442719 248.740736 257.051335 264.808557 272.537108 279.706165 286.808661 293.350900 299.790352 305.673413 311.418538 316.615571 321.640412 326.129714 330.413342 334.177887 337.703821 340.730441 343.485821 345.764435 347.739531 349.262807 350.450778 351.213784 351.610307 351.610307 351.213784 350.450778 349.262807 347.739531 345.764435 343.485821 340.730441 337.703821 334.177887 330.413342 326.129714 321.640412 316.615571 311.418538 305.673413 299.790352 293.350900 286.808661 279.706165 272.537108 264.808557 257.051335 248.740736 240.442719 231.604485 222.826409 213.530817 204.353591 194.694986 185.230564 175.341572 165.752272 155.829535 146.362579 136.712837 127.761127 118.881205 111.082025 103.775505 98.118246 93.556790 91.299216 90.705513 92.754373 96.574283 102.751539 110.321903 119.637358 129.875815 141.312800 153.330339 166.169393 179.377557 193.162346 207.188602 221.629267 236.231349 251.135139 266.146715 281.377237 296.676685 312.131061 327.624195 343.220660 358.831227 374.502150 390.166017 405.853316 421.514382 437.166194 452.773434 468.341712 483.847008 499.285768 514.642539 529.907032 545.070021 560.116901 575.042542 589.830212 604.476742 618.965325 633.292570 647.443736 661.412932 675.189796 688.763505 702.130554 715.272649 728.195720 740.871515 753.318014 765.494561 777.433784 789.080030 800.483137 811.569474 822.408865 832.906401 843.155168 853.035608 862.667661 871.903769 880.894290 889.460251 897.785970 905.657447 913.296695 920.450860 927.383647 933.799403 940.007597 945.665841 951.133365 956.017115 960.730041 964.824378 968.770781 972.062774 975.232620 977.711530 980.097055 981.754700 983.350835 984.181495 984.985648 984.985648 
984.179044 984.179044 983.375316 982.544975 980.949709 979.292944 976.908776 974.431367 971.263245 967.973066 964.028523 959.936096 955.225182 950.343654 944.878561 939.223124 933.017913 926.605503 919.676157 912.525747 904.890347 897.023106 888.701694 880.140515 871.154691 861.923736 852.296526 842.421330 832.177348 821.685042 810.850410 799.769409 788.371233 776.730629 764.796690 752.626221 740.185387 727.516088 714.598967 701.463707 688.102819 674.536250 660.765739 646.803958 632.659294 618.339659 603.857639 589.218851 574.437770 559.520021 544.479794 529.324899 514.067123 498.718599 483.286496 467.789442 452.227605 436.628488 420.982868 405.329861 389.648619 373.992893 358.328045 342.725846 327.135623 311.651237 296.203407 280.913216 265.689591 250.687790 235.791222 221.199427 206.766415 192.751163 178.974843 165.778984 152.950161 140.947664 129.524890 119.307187 110.013841 102.474103 96.330907 92.553276 90.549016 91.189705 93.491748 98.092617 103.784272 111.117299 118.939310 127.834591 136.800200 146.457513 155.932426 165.857871 175.451547 185.340417 194.807106 204.463938 213.642148 222.935015 231.713304 240.548290 248.845995 257.152982 264.909396 272.634010 279.801811 286.900219 293.440997 299.876548 305.758260 311.499945 316.695898 321.717825 326.206279 330.487454 334.251298 337.775186 340.801201 343.554910 345.832975 347.806750 349.329520 350.516561 351.279213 351.675380 351.675380 351.279213 350.516561 349.329520 347.806750 345.832975 343.554910 340.801201 337.775186 334.251298 330.487454 326.206279 321.717825 316.695898 311.499945 305.758260 299.876548 293.440997 286.900219 279.801811 272.634010 264.909396 257.152982 248.845995 240.548290 231.713304 222.935015 213.642148 204.463938 194.807106 185.340417 175.451547 165.857871 155.932426 146.457513 136.800200 127.834591 118.939310 111.117299 103.784272 98.092617 93.491748 91.189705 90.549016 92.553276 96.330907 102.474103 110.013841 119.307187 129.524890 140.947664 152.950161 165.778984 178.974843 192.751163 206.766415 221.199427 235.791222 250.687790 265.689591 280.913216 296.203407 311.651237 327.135623 342.725846 358.328045 373.992893 389.648619 405.329861 420.982868 436.628488 452.227605 467.789442 483.286496 498.718599 514.067123 529.324899 544.479794 559.520021 574.437770 589.218851 603.857639 618.339659 632.659294 646.803958 660.765739 674.536250 688.102819 701.463707 714.598967 727.516088 740.185387 752.626221 764.796690 776.730629 788.371233 799.769409 810.850410 821.685042 832.177348 842.421330 852.296526 861.923736 871.154691 880.140515 888.701694 897.023106 904.890347 912.525747 919.676157 926.605503 933.017913 939.223124 944.878561 950.343654 955.225182 959.936096 964.028523 967.973066 971.263245 974.431367 976.908776 979.292944 980.949709 982.544975 983.375316 984.179044 984.179044 
982.532205 982.532205 981.729422 980.900005 979.306517 977.651599 975.269972 972.795275 969.630336 966.343542 962.402614 958.314048 953.607168 948.730072 943.269737 937.619652 931.420233 925.014340 918.091860 910.949096 903.321463 895.462792 887.149824 878.597928 869.621034 860.399895 850.781945 840.916950 830.682435 820.200616 809.375636 798.305456 786.917294 775.288106 763.364827 751.206638 738.777207 726.121030 713.215846 700.094283 686.745599 673.193110 659.434999 645.487706 631.355716 617.051060 602.581999 587.958632 573.190677 558.288670 543.261612 528.122702 512.878059 497.545690 482.126578 466.645730 451.096603 435.513625 419.880362 404.243435 388.574294 372.934789 357.282073 341.696565 326.118810 310.651809 295.216847 279.944705 264.734248 249.751126 234.868145 220.295947 205.877449 191.883371 178.123405 164.951546 152.142867 140.170102 128.775737 118.599540 109.350925 101.873278 95.800016 92.109483 90.198223 90.937269 93.333461 98.018193 103.783706 111.174013 119.045559 127.974581 136.970704 146.645257 156.138031 166.070385 175.674229 185.563938 195.036230 204.690334 213.871329 223.159338 231.938621 240.767492 249.064957 257.364992 265.120119 272.837132 280.002760 287.093276 293.631456 300.059441 305.938698 311.673642 316.867571 321.883737 326.370594 330.646944 334.409524 337.929459 340.954466 343.705044 345.982276 347.953678 349.475734 350.661190 351.423371 351.818960 351.818960 351.423371 350.661190 349.475734 347.953678 345.982276 343.705044 340.954466 337.929459 334.409524 330.646944 326.370594 321.883737 316.867571 311.673642 305.938698 300.059441 293.631456 287.093276 280.002760 272.837132 265.120119 257.364992 249.064957 240.767492 231.938621 223.159338 213.871329 204.690334 195.036230 185.563938 175.674229 166.070385 156.138031 146.645257 136.970704 127.974581 119.045559 111.174013 103.783706 98.018193 93.333461 90.937269 90.198223 92.109483 95.800016 101.873278 109.350925 118.599540 128.775737 140.170102 152.142867 164.951546 178.123405 191.883371 205.877449 220.295947 234.868145 249.751126 264.734248 279.944705 295.216847 310.651809 326.118810 341.696565 357.282073 372.934789 388.574294 404.243435 419.880362 435.513625 451.096603 466.645730 482.126578 497.545690 512.878059 528.122702 543.261612 558.288670 573.190677 587.958632 602.581999 617.051060 631.355716 645.487706 659.434999 673.193110 686.745599 700.094283 713.215846 726.121030 738.777207 751.206638 763.364827 775.288106 786.917294 798.305456 809.375636 820.200616 830.682435 840.916950 850.781945 860.399895 869.621034 878.597928 887.149824 895.462792 903.321463 910.949096 918.091860 925.014340 931.420233 937.619652 943.269737 948.730072 953.607168 958.314048 962.402614 966.343542 969.630336 972.795275 975.269972 977.651599 979.306517 980.900005 981.729422 982.532205 982.532205 
980.917713 980.917713 980.115780 979.287236 977.695477 976.042388 973.663327 971.191345 968.029629 964.746244 960.809002 956.724408 952.021709 947.149246 941.693863 936.049334 929.855866 923.456625 916.541099 909.406037 901.786216 893.936139 885.631666 877.089085 868.121194 858.909929 849.301335 839.446629 829.221698 818.750473 807.935251 796.875973 785.497867 773.880095 761.967427 749.821419 737.403278 724.760077 711.866724 698.758747 685.422228 671.883792 658.138122 644.205361 630.086126 615.796497 601.340451 586.732516 571.977704 557.091434 542.077575 526.954684 511.723259 496.407139 481.001141 465.536628 450.000365 434.433698 418.812994 403.192374 387.535563 371.912500 356.272060 340.703331 325.138017 309.688356 294.266187 279.012127 263.814941 248.850776 233.981699 219.429539 205.025923 191.053470 177.310198 164.162797 151.374626 139.432077 128.066425 117.932012 108.728044 101.312106 95.307791 91.702693 89.881923 90.715956 93.202302 97.966534 103.801569 111.245082 119.162556 128.122265 137.146422 146.836257 156.345372 166.283427 175.896469 185.786180 195.263364 204.914083 214.097301 223.379917 232.159748 240.982074 249.278960 257.571720 265.325337 273.034556 280.197923 287.280483 293.816081 300.236506 306.113345 311.841528 317.033400 322.043691 326.528819 330.800145 334.561264 338.077019 341.100810 343.848045 346.124260 348.093122 349.614348 350.798147 351.559833 351.954840 351.954840 351.559833 350.798147 349.614348 348.093122 346.124260 343.848045 341.100810 338.077019 334.561264 330.800145 326.528819 322.043691 317.033400 311.841528 306.113345 300.236506 293.816081 287.280483 280.197923 273.034556 265.325337 257.571720 249.278960 240.982074 232.159748 223.379917 214.097301 204.914083 195.263364 185.786180 175.896469 166.283427 156.345372 146.836257 137.146422 128.122265 119.162556 111.245082 103.801569 97.966534 93.202302 90.715956 89.881923 91.702693 95.307791 101.312106 108.728044 117.932012 128.066425 139.432077 151.374626 164.162797 177.310198 191.053470 205.025923 219.429539 233.981699 248.850776 263.814941 279.012127 294.266187 309.688356 325.138017 340.703331 356.272060 371.912500 387.535563 403.192374 418.812994 434.433698 450.000365 465.536628 481.001141 496.407139 511.723259 526.954684 542.077575 557.091434 571.977704 586.732516 601.340451 615.796497 630.086126 644.205361 658.138122 671.883792 685.422228 698.758747 711.866724 724.760077 737.403278 749.821419 761.967427 773.880095 785.497867 796.875973 807.935251 818.750473 829.221698 839.446629 849.301335 858.909929 868.121194 877.089085 885.631666 893.936139 901.786216 909.406037 916.541099 923.456625 929.855866 936.049334 941.693863 947.149246 952.021709 956.724408 960.809002 964.746244 968.029629 971.191345 973.663327 976.042388 977.695477 979.287236 980.115780 980.917713 980.917713 
978.464498 978.464498 977.663817 976.836706 975.247490 973.597135 971.221784 968.753671 965.596552 962.318065 958.386217 954.307544 949.611210 944.745769 939.297933 933.661718 927.477103 921.087696 914.182361 907.058679 899.450265 891.612825 883.320685 874.791647 865.836760 856.639802 847.044815 837.205199 826.994477 816.539087 805.738618 794.695858 783.333042 771.732557 759.835852 747.708101 735.306728 722.682828 709.806994 696.719214 683.400760 669.883222 656.156012 642.244798 628.144407 613.877011 599.440167 584.855084 570.119679 555.256710 540.262302 525.163051 509.951042 494.658865 479.272189 463.831872 448.314755 432.772479 417.170707 401.574667 385.936593 370.338368 354.716567 339.173087 323.626478 308.202660 292.799425 277.571980 262.394168 247.457673 232.608784 218.085827 203.703874 189.763074 176.044387 162.933231 150.175904 138.278901 126.957190 116.886542 107.751449 100.430473 94.533263 91.060756 89.381461 90.363698 92.991266 97.879659 103.823449 111.350086 119.339462 128.347554 137.416105 147.130840 156.666411 166.614575 176.242793 186.133490 195.618802 205.264948 214.451870 223.726577 232.507288 241.319731 249.615610 257.897339 265.648631 273.346259 280.506457 287.577434 294.109507 300.518891 306.392245 312.110304 317.298974 322.300301 326.782657 331.046324 334.805144 338.314577 341.336515 344.078776 346.353576 348.318848 349.839117 351.020747 351.781950 352.176231 352.176231 351.781950 351.020747 349.839117 348.318848 346.353576 344.078776 341.336515 338.314577 334.805144 331.046324 326.782657 322.300301 317.298974 312.110304 306.392245 300.518891 294.109507 287.577434 280.506457 273.346259 265.648631 257.897339 249.615610 241.319731 232.507288 223.726577 214.451870 205.264948 195.618802 186.133490 176.242793 166.614575 156.666411 147.130840 137.416105 128.347554 119.339462 111.350086 103.823449 97.879659 92.991266 90.363698 89.381461 91.060756 94.533263 100.430473 107.751449 116.886542 126.957190 138.278901 150.175904 162.933231 176.044387 189.763074 203.703874 218.085827 232.608784 247.457673 262.394168 277.571980 292.799425 308.202660 323.626478 339.173087 354.716567 370.338368 385.936593 401.574667 417.170707 432.772479 448.314755 463.831872 479.272189 494.658865 509.951042 525.163051 540.262302 555.256710 570.119679 584.855084 599.440167 613.877011 628.144407 642.244798 656.156012 669.883222 683.400760 696.719214 709.806994 722.682828 735.306728 747.708101 759.835852 771.732557 783.333042 794.695858 805.738618 816.539087 826.994477 837.205199 847.044815 856.639802 865.836760 874.791647 883.320685 891.612825 899.450265 907.058679 914.182361 921.087696 927.477103 933.661718 939.297933 944.745769 949.611210 954.307544 958.386217 962.318065 965.596552 968.753671 971.221784 973.597135 975.247490 976.836706 977.663817 978.464498 978.464498 
976.044282 976.044282 975.244925 974.419305 972.832631 971.184988 968.813260 966.348939 963.196431 959.922905 955.996660 951.924158 947.234450 942.376304 936.936200 931.308492 925.132923 918.753562 911.858715 904.746690 897.149983 889.325420 881.045810 872.530470 863.588741 854.406250 844.825080 835.000768 824.804492 814.365141 803.579611 792.553516 781.206137 769.623074 757.742492 745.633144 733.248704 720.644224 707.786021 694.718490 681.418146 667.921515 654.212805 640.323171 626.241723 611.996666 597.579205 583.017150 568.301384 553.461927 538.487206 523.411806 508.219445 492.951431 477.584321 462.168443 446.670741 431.153121 415.570551 399.999361 384.380287 368.807177 353.204271 337.686315 322.158625 306.760877 291.376725 276.176085 261.017773 246.109162 231.280629 216.787174 202.427140 188.518400 174.824619 161.750155 149.023963 137.172866 125.895241 115.888465 106.822036 99.595459 93.804165 90.462067 88.921048 90.046952 92.810579 97.817393 103.864541 111.469166 119.526088 128.578701 137.688543 147.425492 156.985444 166.941910 176.583957 186.474415 195.966967 205.607675 214.797704 224.063874 232.845069 241.647167 249.941783 258.212146 265.960969 273.646786 280.803771 287.863038 294.391604 300.789863 306.659766 312.367627 317.553111 322.545375 327.024924 331.280791 335.037228 338.540178 341.560155 344.297280 346.570556 348.532109 350.051356 351.230761 351.991472 352.385020 352.385020 351.991472 351.230761 350.051356 348.532109 346.570556 344.297280 341.560155 338.540178 335.037228 331.280791 327.024924 322.545375 317.553111 312.367627 306.659766 300.789863 294.391604 287.863038 280.803771 273.646786 265.960969 258.212146 249.941783 241.647167 232.845069 224.063874 214.797704 205.607675 195.966967 186.474415 176.583957 166.941910 156.985444 147.425492 137.688543 128.578701 119.526088 111.469166 103.864541 97.817393 92.810579 90.046952 88.921048 90.462067 93.804165 99.595459 106.822036 115.888465 125.895241 137.172866 149.023963 161.750155 174.824619 188.518400 202.427140 216.787174 231.280629 246.109162 261.017773 276.176085 291.376725 306.760877 322.158625 337.686315 353.204271 368.807177 384.380287 399.999361 415.570551 431.153121 446.670741 462.168443 477.584321 492.951431 508.219445 523.411806 538.487206 553.461927 568.301384 583.017150 597.579205 611.996666 626.241723 640.323171 654.212805 667.921515 681.418146 694.718490 707.786021 720.644224 733.248704 745.633144 757.742492 769.623074 781.206137 792.553516 803.579611 814.365141 824.804492 835.000768 844.825080 854.406250 863.588741 872.530470 881.045810 889.325420 897.149983 904.746690 911.858715 918.753562 925.132923 931.308492 936.936200 942.376304 947.234450 951.924158 955.996660 959.922905 963.196431 966.348939 968.813260 971.184988 972.832631 974.419305 975.244925 976.044282 976.044282 
972.793018 972.793018 971.995294 971.171490 969.587990 967.943781 965.576642 963.117246 959.970690 956.703634 952.784808 948.720441 944.039687 939.191343 933.761675 928.145413 921.981767 915.615591 908.734198 901.637108 894.055269 886.247157 877.983596 869.485968 860.561328 851.397734 841.834638 832.030385 821.853092 811.434877 800.669133 789.665181 778.338329 766.778420 754.919118 742.833999 730.471665 717.892555 705.057329 692.016324 678.739768 665.270733 651.586457 637.725337 623.668794 609.453047 595.060830 580.528799 565.838519 551.029720 536.080636 521.036455 505.869806 490.633530 475.292137 459.908470 444.436404 428.951410 413.394355 397.856201 382.262516 366.722868 351.145201 335.661138 320.158553 304.795240 289.436277 274.270945 259.138329 244.266361 229.464548 215.009711 200.678343 186.811575 173.150613 160.124696 147.440325 135.650994 124.433659 114.514062 105.542564 98.446166 92.802289 89.641043 88.292574 89.617275 92.569132 97.738601 103.927591 111.638773 119.788207 128.902032 138.068969 147.837279 157.431530 167.400497 177.062227 186.953223 196.456048 206.089856 215.284204 224.539014 233.320725 242.108842 250.401503 258.656539 266.401948 274.072114 281.224984 288.268951 294.793077 301.176714 307.042028 312.736226 317.917235 322.897186 327.372699 331.617944 335.370980 338.865155 341.882402 344.612661 346.883928 348.840640 350.358672 351.535291 352.295484 352.688140 352.688140 352.295484 351.535291 350.358672 348.840640 346.883928 344.612661 341.882402 338.865155 335.370980 331.617944 327.372699 322.897186 317.917235 312.736226 307.042028 301.176714 294.793077 288.268951 281.224984 274.072114 266.401948 258.656539 250.401503 242.108842 233.320725 224.539014 215.284204 206.089856 196.456048 186.953223 177.062227 167.400497 157.431530 147.837279 138.068969 128.902032 119.788207 111.638773 103.927591 97.738601 92.569132 89.617275 88.292574 89.641043 92.802289 98.446166 105.542564 114.514062 124.433659 135.650994 147.440325 160.124696 173.150613 186.811575 200.678343 215.009711 229.464548 244.266361 259.138329 274.270945 289.436277 304.795240 320.158553 335.661138 351.145201 366.722868 382.262516 397.856201 413.394355 428.951410 444.436404 459.908470 475.292137 490.633530 505.869806 521.036455 536.080636 551.029720 565.838519 580.528799 595.060830 609.453047 623.668794 637.725337 651.586457 665.270733 678.739768 692.016324 705.057329 717.892555 730.471665 742.833999 754.919118 766.778420 778.338329 789.665181 800.669133 811.434877 821.853092 832.030385 841.834638 851.397734 860.561328 869.485968 877.983596 886.247157 894.055269 901.637108 908.734198 915.615591 921.981767 928.145413 933.761675 939.191343 944.039687 948.720441 952.784808 956.703634 959.970690 963.117246 965.576642 967.943781 969.587990 971.171490 971.995294 972.793018 972.793018 
969.572319 969.572319 968.776258 967.954255 966.373925 964.733126 962.370569 959.916138 956.775649 953.515242 949.604080 945.548109 940.876588 936.038325 930.619382 925.014881 918.863508 912.510881 905.643364 898.561603 890.995073 883.203823 874.956739 866.477238 857.570096 848.425788 838.881146 829.097289 818.939310 808.542527 797.796885 786.815384 775.509427 763.973046 752.135464 740.074991 727.735202 715.181845 702.369962 689.355784 676.103304 662.662097 649.002499 635.170096 621.138704 606.952499 592.585850 578.084177 563.419816 548.642101 533.719130 518.706599 503.566104 488.361959 473.046689 457.695608 442.249581 426.797595 411.266448 395.761712 380.193801 364.688017 349.136012 333.686312 318.209298 302.880917 287.547549 272.417908 257.311210 242.476102 227.701107 213.285080 198.982526 185.158023 171.530104 158.553067 145.910734 134.183458 123.026597 113.194360 104.317839 97.351264 91.853896 88.871097 87.711468 89.229065 92.362510 97.687053 104.011059 111.822277 120.058936 129.229175 138.449438 148.245661 157.871559 167.850557 177.530153 187.419948 196.931848 206.557549 215.755458 224.998068 233.779839 242.553387 250.843836 259.083122 266.824976 274.479161 281.627824 288.656208 295.175834 301.544623 307.405339 313.085723 318.262293 323.229826 327.701343 331.935871 335.685528 339.170832 342.185346 344.908642 347.177872 349.129649 350.646434 351.820210 352.579881 352.971633 352.971633 352.579881 351.820210 350.646434 349.129649 347.177872 344.908642 342.185346 339.170832 335.685528 331.935871 327.701343 323.229826 318.262293 313.085723 307.405339 301.544623 295.175834 288.656208 281.627824 274.479161 266.824976 259.083122 250.843836 242.553387 233.779839 224.998068 215.755458 206.557549 196.931848 187.419948 177.530153 167.850557 157.871559 148.245661 138.449438 129.229175 120.058936 111.822277 104.011059 97.687053 92.362510 89.229065 87.711468 88.871097 91.853896 97.351264 104.317839 113.194360 123.026597 134.183458 145.910734 158.553067 171.530104 185.158023 198.982526 213.285080 227.701107 242.476102 257.311210 272.417908 287.547549 302.880917 318.209298 333.686312 349.136012 364.688017 380.193801 395.761712 411.266448 426.797595 442.249581 457.695608 473.046689 488.361959 503.566104 518.706599 533.719130 548.642101 563.419816 578.084177 592.585850 606.952499 621.138704 635.170096 649.002499 662.662097 676.103304 689.355784 702.369962 715.181845 727.735202 740.074991 752.135464 763.973046 775.509427 786.815384 797.796885 808.542527 818.939310 829.097289 838.881146 848.425788 857.570096 866.477238 874.956739 883.203823 890.995073 898.561603 905.643364 912.510881 918.863508 925.014881 930.619382 936.038325 940.876588 945.548109 949.604080 953.515242 956.775649 959.916138 962.370569 964.733126 966.373925 967.954255 968.776258 969.572319 969.572319 
